,timestamps,emotions
2896,1649332738,3
2897,1649332768,3
2898,1649332798,3
2899,1649332828,3
2900,1649332858,3
2901,1649332888,3
2902,1649332918,3
2903,1649332948,3
2904,1649332978,3
2905,1649333008,3
2906,1649333038,1
2907,1649333068,1
2908,1649333098,1
2909,1649333128,1
2910,1649333158,1
2911,1649333188,1
2912,1649333218,1
2913,1649333248,1
2914,1649333278,1
2915,1649333308,1
2916,1649333338,1
2917,1649333368,1
2918,1649333398,1
2919,1649333428,1
2920,1649333458,1
2921,1649333488,1
2922,1649333518,1
2923,1649333548,1
2924,1649333578,1
2925,1649333608,1
2926,1649333638,1
2927,1649333668,1
2928,1649333698,1
2929,1649333728,1
2930,1649333758,1
2931,1649333788,1
2932,1649333818,4
2933,1649333848,4
2934,1649333878,4
2935,1649333908,4
2936,1649333938,4
2937,1649333968,4
2938,1649333998,4
2939,1649334028,4
2940,1649334058,4
2941,1649334088,4
2942,1649334118,4
2943,1649334148,4
2944,1649334178,4
2945,1649334208,4
2946,1649334238,4
2947,1649334268,4
2948,1649334298,4
2949,1649334328,4
2950,1649334358,4
2951,1649334388,4
2952,1649334418,4
2953,1649334448,4
2954,1649334478,4
2955,1649334508,4
2956,1649334538,4
2957,1649334568,4
2958,1649334598,4
2959,1649334628,4
2960,1649334658,4
2961,1649334688,4
2962,1649334718,4
2963,1649334748,4
2964,1649334778,4
2965,1649334808,4
2966,1649334838,4
2967,1649334868,4
2968,1649334898,4
2969,1649334928,4
2970,1649334958,4
2971,1649334988,4
2972,1649335018,4
2973,1649335048,4
2974,1649335078,4
2975,1649335108,4
2976,1649335138,4
2977,1649335168,4
2978,1649335198,4
2979,1649335228,4
2980,1649335258,4
2981,1649335288,4
2982,1649335318,4
2983,1649335348,4
2984,1649335378,4
2985,1649335408,4
2986,1649335438,4
2987,1649335468,4
2988,1649335498,4
2989,1649335528,4
2990,1649335558,4
2991,1649335588,4
2992,1649335618,4
2993,1649335648,4
2994,1649335678,4
2995,1649335708,4
2996,1649335738,4
2997,1649335768,4
2998,1649335798,4
2999,1649335828,4
3000,1649335858,4
3001,1649335888,4
3002,1649335918,4
3003,1649335948,4
3004,1649335978,4
3005,1649336008,4
3006,1649336038,4
3007,1649336068,4
3008,1649336098,4
3009,1649336128,4
3010,1649336158,4
3011,1649336188,4
3012,1649336218,4
3013,1649336248,4
3014,1649336278,4
3015,1649336308,4
3016,1649336338,4
3017,1649336368,4
3018,1649336398,4
3019,1649336428,4
3020,1649336458,4
3021,1649336488,4
3022,1649336518,4
3023,1649336548,4
3024,1649336578,4
3025,1649336608,4
3026,1649336638,4
3027,1649336668,4
3028,1649336698,4
3029,1649336728,4
3030,1649336758,4
3031,1649336788,4
3032,1649336818,4
3033,1649336848,4
3034,1649336878,4
3035,1649336908,4
3036,1649336938,4
3037,1649336968,4
3038,1649336998,4
3039,1649337028,4
3040,1649337058,4
3041,1649337088,4
3042,1649337118,4
3043,1649337148,4
3044,1649337178,4
3045,1649337208,4
3046,1649337238,4
3047,1649337268,4
3048,1649337298,4
3049,1649337328,4
3050,1649337358,4
3051,1649337388,4
3052,1649337418,4
3053,1649337448,4
3054,1649337478,4
3055,1649337508,4
3056,1649337538,4
3057,1649337568,4
3058,1649337598,4
3059,1649337628,4
3060,1649337658,4
3061,1649337688,4
3062,1649337718,4
3063,1649337748,1
3064,1649337778,1
3065,1649337808,1
3066,1649337838,1
3067,1649337868,1
3068,1649337898,1
3069,1649337928,1
3070,1649337958,1
3071,1649337988,1
3072,1649338018,1
3073,1649338048,1
3074,1649338078,1
3075,1649338108,1
3076,1649338138,1
3077,1649338168,1
3078,1649338198,1
3079,1649338228,1
3080,1649338258,1
3081,1649338288,1
3082,1649338318,1
3083,1649338348,1
3084,1649338378,1
3085,1649338408,1
3086,1649338438,1
3087,1649338468,1
3088,1649338498,1
3089,1649338528,1
3090,1649338558,1
3091,1649338588,1
3092,1649338618,1
3093,1649338648,1
3094,1649338678,1
3095,1649338708,1
3096,1649338738,1
3097,1649338768,1
3098,1649338798,1
3099,1649338828,1
3100,1649338858,1
3101,1649338888,1
3102,1649338918,1
3103,1649338948,1
3104,1649338978,1
3105,1649339008,1
3106,1649339038,1
3107,1649339068,1
3108,1649339098,1
3109,1649339128,1
3110,1649339158,1
3111,1649339188,1
3112,1649339218,1
3113,1649339248,1
3114,1649339278,1
3115,1649339308,1
3116,1649339338,1
3117,1649339368,1
3118,1649339398,1
3119,1649339428,1
3120,1649339458,1
3121,1649339488,1
3122,1649339518,1
3123,1649339548,1
3124,1649339578,1
3125,1649339608,1
3126,1649339638,1
3127,1649339668,1
3128,1649339698,1
3129,1649339728,1
3130,1649339758,1
3131,1649339788,1
3132,1649339818,1
3133,1649339848,1
3134,1649339878,1
3135,1649339908,1
3136,1649339938,1
3137,1649339968,1
3138,1649339998,1
3139,1649340028,1
3140,1649340058,1
3141,1649340088,1
3142,1649340118,1
3143,1649340148,1
3144,1649340178,1
3145,1649340208,1
3146,1649340238,3
3147,1649340268,3
3148,1649340298,3
3149,1649340328,3
3150,1649340358,3
3151,1649340388,3
3152,1649340418,3
3153,1649340448,3
3154,1649340478,3
3155,1649340508,3
3156,1649340538,3
3157,1649340568,3
3158,1649340598,3
3159,1649340628,3
3160,1649340658,3
3161,1649340688,3
3162,1649340718,3
3163,1649340748,3
3164,1649340778,3
3165,1649340808,3
3166,1649340838,3
3167,1649340868,1
3168,1649340898,1
3169,1649340928,1
3170,1649340958,1
3171,1649340988,1
3172,1649341018,1
3173,1649341048,1
3174,1649341078,1
3175,1649341108,1
3176,1649341138,1
3177,1649341168,4
3178,1649341198,4
3179,1649341228,4
3180,1649341258,4
3181,1649341288,4
3182,1649341318,4
3183,1649341348,4
3184,1649341378,4
3185,1649341408,4
3186,1649341438,4
3187,1649341468,4
3188,1649341498,4
3189,1649341528,4
3190,1649341558,4
3191,1649341588,4
3192,1649341618,4
3193,1649341648,4
3194,1649341678,4
3195,1649341708,4
3196,1649341738,4
3197,1649341768,4
3198,1649341798,4
3199,1649341828,4
3200,1649341858,4
3201,1649341888,4
3202,1649341918,4
3203,1649341948,4
3204,1649341978,4
3205,1649342008,4
3206,1649342038,4
3207,1649342068,4
3208,1649342098,4
3209,1649342128,4
3210,1649342158,4
3211,1649342188,4
3212,1649342218,4
3213,1649342248,4
3214,1649342278,4
3215,1649342308,4
3216,1649342338,4
3217,1649342368,4
3218,1649342398,4
3219,1649342428,4
3220,1649342458,4
3221,1649342488,4
3222,1649342518,4
3223,1649342548,4
3224,1649342578,4
3225,1649342608,4
3226,1649342638,4
3227,1649342668,4
3228,1649342698,4
3229,1649342728,4
3230,1649342758,4
3231,1649342788,4
3232,1649342818,4
3233,1649342848,4
3234,1649342878,3
3235,1649342908,3
3236,1649342938,3
3237,1649342968,3
3238,1649342998,3
3239,1649343028,3
3240,1649343058,3
3241,1649343088,3
3242,1649343118,3
3243,1649343148,3
3244,1649343178,3
3245,1649343208,3
3246,1649343238,3
3247,1649343268,3
3248,1649343298,3
3249,1649343328,3
3250,1649343358,3
3251,1649343388,3
3252,1649343418,3
3253,1649343448,3
3254,1649343478,3
3255,1649343508,3
3256,1649343538,3
3257,1649343568,3
3258,1649343598,3
3259,1649343628,3
3260,1649343658,3
3261,1649343688,3
3262,1649343718,3
3263,1649343748,3
3264,1649343778,3
3265,1649343808,3
3266,1649343838,3
3267,1649343868,3
3268,1649343898,3
3269,1649343928,3
3270,1649343958,3
3271,1649343988,3
3272,1649344018,3
3273,1649344048,3
3274,1649344078,3
3275,1649344108,3
3276,1649344138,3
3277,1649344168,3
3278,1649344198,3
3279,1649344228,3
3280,1649344258,3
3281,1649344288,3
3282,1649344318,3
3283,1649344348,3
3284,1649344378,3
3285,1649344408,3
3286,1649344438,3
3287,1649344468,3
3288,1649344498,3
3289,1649344528,3
3290,1649344558,3
3291,1649344588,3
3292,1649344618,3
3293,1649344648,3
3294,1649344678,3
3295,1649344708,3
3296,1649344738,3
3297,1649344768,3
3298,1649344798,3
3299,1649344828,3
3300,1649344858,3
3301,1649344888,3
3302,1649344918,3
3303,1649344948,3
3304,1649344978,3
3305,1649345008,3
3306,1649345038,3
3307,1649345068,3
3308,1649345098,3
3309,1649345128,3
3310,1649345158,3
3311,1649345188,3
3312,1649345218,3
3313,1649345248,3
3314,1649345278,3
3315,1649345308,3
3316,1649345338,3
3317,1649345368,3
3318,1649345398,3
3319,1649345428,3
3320,1649345458,3
3321,1649345488,3
3322,1649345518,3
3323,1649345548,3
3324,1649345578,3
3325,1649345608,3
3326,1649345638,3
3327,1649345668,3
3328,1649345698,3
3329,1649345728,3
3330,1649345758,3
3331,1649345788,3
3332,1649345818,3
3333,1649345848,3
3334,1649345878,3
3335,1649345908,3
3336,1649345938,3
3337,1649345968,3
3338,1649345998,3
3339,1649346028,3
3340,1649346058,3
3341,1649346088,3
3342,1649346118,3
3343,1649346148,3
3344,1649346178,3
3345,1649346208,3
3346,1649346238,3
3347,1649346268,3
3348,1649346298,3
3349,1649346328,3
3350,1649346358,3
3351,1649346388,3
3352,1649346418,3
3353,1649346448,3
3354,1649346478,3
3355,1649346508,3
3356,1649346538,3
3357,1649346568,3
3358,1649346598,3
3359,1649346628,3
3360,1649346658,3
3361,1649346688,3
3362,1649346718,3
3363,1649346748,3
3364,1649346778,3
3365,1649346808,3
3366,1649346838,3
3367,1649346868,3
3368,1649346898,3
3369,1649346928,3
3370,1649346958,3
3371,1649346988,3
3372,1649347018,3
3373,1649347048,3
3374,1649347078,3
3375,1649347108,3
3376,1649347138,3
3377,1649347168,3
3378,1649347198,3
3379,1649347228,3
3380,1649347258,3
3381,1649347288,3
3382,1649347318,3
3383,1649347348,3
3384,1649347378,3
3385,1649347408,3
3386,1649347438,4
3387,1649347468,4
3388,1649347498,4
3389,1649347528,4
3390,1649347558,4
3391,1649347588,4
3392,1649347618,4
3393,1649347648,4
3394,1649347678,4
3395,1649347708,4
3396,1649347738,4
3397,1649347768,4
3398,1649347798,4
3399,1649347828,4
3400,1649347858,4
3401,1649347888,4
3402,1649347918,4
3403,1649347948,4
3404,1649347978,4
3405,1649348008,4
3406,1649348038,4
3407,1649348068,4
3408,1649348098,4
3409,1649348128,4
3410,1649348158,4
3411,1649348188,4
3412,1649348218,4
3413,1649348248,4
3414,1649348278,4
3415,1649348308,4
3416,1649348338,4
3417,1649348368,4
3418,1649348398,4
3419,1649348428,4
3420,1649348458,4
3421,1649348488,4
3422,1649348518,4
3423,1649348548,4
3424,1649348578,4
3425,1649348608,4
3426,1649348638,4
3427,1649348668,4
3428,1649348698,4
3429,1649348728,4
3430,1649348758,4
3431,1649348788,4
3432,1649348818,4
3433,1649348848,4
3434,1649348878,4
3435,1649348908,4
3436,1649348938,4
3437,1649348968,4
3438,1649348998,4
3439,1649349028,4
3440,1649349058,4
3441,1649349088,4
3442,1649349118,4
3443,1649349148,4
3444,1649349178,4
3445,1649349208,4
3446,1649349238,4
3447,1649349268,4
3448,1649349298,4
3449,1649349328,4
3450,1649349358,4
3451,1649349388,4
3452,1649349418,4
3453,1649349448,4
3454,1649349478,4
3455,1649349508,4
3456,1649349538,4
3457,1649349568,4
3458,1649349598,4
3459,1649349628,4
3460,1649349658,4
3461,1649349688,4
3462,1649349718,4
3463,1649349748,4
3464,1649349778,4
3465,1649349808,4
3466,1649349838,4
3467,1649349868,4
3468,1649349898,4
3469,1649349928,4
3470,1649349958,4
3471,1649349988,4
3472,1649350018,4
3473,1649350048,4
3474,1649350078,4
3475,1649350108,4
3476,1649350138,4
3477,1649350168,4
3478,1649350198,4
3479,1649350228,4
3480,1649350258,4
3481,1649350288,4
3482,1649350318,4
3483,1649350348,4
3484,1649350378,4
3485,1649350408,4
3486,1649350438,4
3487,1649350468,4
3488,1649350498,4
3489,1649350528,4
3490,1649350558,4
3491,1649350588,4
3492,1649350618,4
3493,1649350648,4
3494,1649350678,4
3495,1649350708,4
3496,1649350738,4
3497,1649350768,4
3498,1649350798,4
3499,1649350828,4
3500,1649350858,4
3501,1649350888,2
3502,1649350918,2
3503,1649350948,2
3504,1649350978,2
3505,1649351008,2
3506,1649351038,2
3507,1649351068,2
3508,1649351098,2
3509,1649351128,2
3510,1649351158,2
3511,1649351188,2
3512,1649351218,2
3513,1649351248,2
3514,1649351278,2
3515,1649351308,2
3516,1649351338,2
3517,1649351368,2
3518,1649351398,2
3519,1649351428,2
3520,1649351458,2
3521,1649351488,2
3522,1649351518,2
3523,1649351548,2
3524,1649351578,2
3525,1649351608,2
3526,1649351638,2
3527,1649351668,2
3528,1649351698,2
3529,1649351728,2
3530,1649351758,2
3531,1649351788,2
3532,1649351818,2
3533,1649351848,2
3534,1649351878,2
3535,1649351908,2
3536,1649351938,2
3537,1649351968,2
3538,1649351998,2
3539,1649352028,2
3540,1649352058,2
3541,1649352088,2
3542,1649352118,2
3543,1649352148,2
3544,1649352178,2
3545,1649352208,2
3546,1649352238,2
3547,1649352268,2
3548,1649352298,2
3549,1649352328,2
3550,1649352358,2
3551,1649352388,2
3552,1649352418,2
3553,1649352448,2
3554,1649352478,2
3555,1649352508,2
3556,1649352538,2
3557,1649352568,2
3558,1649352598,2
3559,1649352628,2
3560,1649352658,2
3561,1649352688,2
3562,1649352718,2
3563,1649352748,2
3564,1649352778,2
3565,1649352808,2
3566,1649352838,2
3567,1649352868,2
3568,1649352898,2
3569,1649352928,2
3570,1649352958,2
3571,1649352988,2
3572,1649353018,2
3573,1649353048,2
3574,1649353078,2
3575,1649353108,2
3576,1649353138,2
3577,1649353168,2
3578,1649353198,2
3579,1649353228,2
3580,1649353258,2
3581,1649353288,2
3582,1649353318,2
3583,1649353348,2
3584,1649353378,2
3585,1649353408,2
3586,1649353438,2
3587,1649353468,2
3588,1649353498,2
3589,1649353528,2
3590,1649353558,2
3591,1649353588,1
3592,1649353618,1
3593,1649353648,1
3594,1649353678,1
3595,1649353708,1
3596,1649353738,1
3597,1649353768,1
3598,1649353798,1
3599,1649353828,1
3600,1649353858,1
3601,1649353888,1
3602,1649353918,1
3603,1649353948,1
3604,1649353978,1
3605,1649354008,1
3606,1649354038,1
3607,1649354068,1
3608,1649354098,1
3609,1649354128,1
3610,1649354158,1
3611,1649354188,1
3612,1649354218,4
3613,1649354248,4
3614,1649354278,4
3615,1649354308,4
3616,1649354338,4
3617,1649354368,4
3618,1649354398,4
3619,1649354428,4
3620,1649354458,4
3621,1649354488,4
3622,1649354518,4
3623,1649354548,4
3624,1649354578,4
3625,1649354608,4
3626,1649354638,4
3627,1649354668,4
3628,1649354698,4
3629,1649354728,4
3630,1649354758,4
3631,1649354788,4
3632,1649354818,4
3633,1649354848,4
3634,1649354878,4
3635,1649354908,4
3636,1649354938,4
3637,1649354968,4
3638,1649354998,4
3639,1649355028,4
3640,1649355058,4
3641,1649355088,4
3642,1649355118,4
3643,1649355148,4
3644,1649355178,4
3645,1649355208,4
3646,1649355238,4
3647,1649355268,4
3648,1649355298,4
3649,1649355328,4
3650,1649355358,4
3651,1649355388,4
3652,1649355418,4
3653,1649355448,4
3654,1649355478,4
3655,1649355508,4
3656,1649355538,4
3657,1649355568,4
3658,1649355598,4
3659,1649355628,4
3660,1649355658,4
3661,1649355688,4
3662,1649355718,4
3663,1649355748,4
3664,1649355778,4
3665,1649355808,4
3666,1649355838,4
3667,1649355868,4
3668,1649355898,4
3669,1649355928,4
3670,1649355958,4
3671,1649355988,4
3672,1649356018,4
3673,1649356048,4
3674,1649356078,4
3675,1649356108,4
3676,1649356138,4
3677,1649356168,4
3678,1649356198,4
3679,1649356228,4
3680,1649356258,4
3681,1649356288,4
3682,1649356318,4
3683,1649356348,4
3684,1649356378,4
3685,1649356408,4
3686,1649356438,4
3687,1649356468,4
3688,1649356498,4
3689,1649356528,4
3690,1649356558,2
3691,1649356588,2
3692,1649356618,2
3693,1649356648,2
3694,1649356678,2
3695,1649356708,2
3696,1649356738,2
3697,1649356768,2
3698,1649356798,2
3699,1649356828,2
3700,1649356858,2
3701,1649356888,2
3702,1649356918,2
3703,1649356948,2
3704,1649356978,2
3705,1649357008,2
3706,1649357038,2
3707,1649357068,2
3708,1649357098,2
3709,1649357128,2
3710,1649357158,2
3711,1649357188,2
3712,1649357218,2
3713,1649357248,2
3714,1649357278,2
3715,1649357308,2
3716,1649357338,2
3717,1649357368,2
3718,1649357398,2
3719,1649357428,2
3720,1649357458,2
3721,1649357488,2
3722,1649357518,2
3723,1649357548,2
3724,1649357578,2
3725,1649357608,2
3726,1649357638,2
3727,1649357668,2
3728,1649357698,2
3729,1649357728,2
3730,1649357758,2
3731,1649357788,2
3732,1649357818,2
3733,1649357848,2
3734,1649357878,2
3735,1649357908,2
3736,1649357938,2
3737,1649357968,2
3738,1649357998,2
3739,1649358028,2
3740,1649358058,2
3741,1649358088,2
3742,1649358118,2
3743,1649358148,2
3744,1649358178,2
3745,1649358208,2
3746,1649358238,2
3747,1649358268,2
3748,1649358298,2
3749,1649358328,2
3750,1649358358,2
3751,1649358388,2
3752,1649358418,2
3753,1649358448,2
3754,1649358478,2
3755,1649358508,2
3756,1649358538,2
3757,1649358568,2
3758,1649358598,4
3759,1649358628,4
3760,1649358658,4
3761,1649358688,4
3762,1649358718,4
3763,1649358748,4
3764,1649358778,4
3765,1649358808,4
3766,1649358838,4
3767,1649358868,4
3768,1649358898,4
3769,1649358928,4
3770,1649358958,4
3771,1649358988,4
3772,1649359018,4
3773,1649359048,4
3774,1649359078,4
3775,1649359108,4
3776,1649359138,4
3777,1649359168,4
3778,1649359198,4
3779,1649359228,4
3780,1649359258,4
3781,1649359288,4
3782,1649359318,4
3783,1649359348,4
3784,1649359378,4
3785,1649359408,4
3786,1649359438,4
3787,1649359468,4
3788,1649359498,4
3789,1649359528,4
3790,1649359558,4
3791,1649359588,4
3792,1649359618,4
3793,1649359648,4
3794,1649359678,4
3795,1649359708,4
3796,1649359738,4
3797,1649359768,4
3798,1649359798,4
3799,1649359828,4
3800,1649359858,4
3801,1649359888,4
3802,1649359918,4
3803,1649359948,4
3804,1649359978,4
3805,1649360008,4
3806,1649360038,4
3807,1649360068,4
3808,1649360098,4
3809,1649360128,1
3810,1649360158,1
3811,1649360188,1
3812,1649360218,1
3813,1649360248,1
3814,1649360278,1
3815,1649360308,1
3816,1649360338,1
3817,1649360368,1
3818,1649360398,1
3819,1649360428,1
3820,1649360458,1
3821,1649360488,1
3822,1649360518,1
3823,1649360548,1
3824,1649360578,1
3825,1649360608,1
3826,1649360638,1
3827,1649360668,1
3828,1649360698,1
3829,1649360728,1
3830,1649360758,1
3831,1649360788,1
3832,1649360818,1
3833,1649360848,1
3834,1649360878,1
3835,1649360908,1
3836,1649360938,1
3837,1649360968,1
3838,1649360998,1
3839,1649361028,1
3840,1649361058,1
3841,1649361088,1
3842,1649361118,1
3843,1649361148,1
3844,1649361178,1
3845,1649361208,1
3846,1649361238,1
3847,1649361268,1
3848,1649361298,1
3849,1649361328,1
3850,1649361358,1
3851,1649361388,1
3852,1649361418,1
3853,1649361448,1
3854,1649361478,1
3855,1649361508,1
3856,1649361538,1
3857,1649361568,1
3858,1649361598,1
3859,1649361628,1
3860,1649361658,1
3861,1649361688,1
3862,1649361718,1
3863,1649361748,1
3864,1649361778,1
3865,1649361808,1
3866,1649361838,1
3867,1649361868,1
3868,1649361898,1
3869,1649361928,1
3870,1649361958,1
3871,1649361988,1
3872,1649362018,1
3873,1649362048,1
3874,1649362078,1
3875,1649362108,1
3876,1649362138,1
3877,1649362168,1
3878,1649362198,1
3879,1649362228,1
3880,1649362258,1
3881,1649362288,1
3882,1649362318,1
3883,1649362348,1
3884,1649362378,1
3885,1649362408,3
3886,1649362438,3
3887,1649362468,3
3888,1649362498,3
3889,1649362528,3
3890,1649362558,3
3891,1649362588,3
3892,1649362618,3
3893,1649362648,3
3894,1649362678,3
3895,1649362708,4
3896,1649362738,4
3897,1649362768,4
3898,1649362798,4
3899,1649362828,4
3900,1649362858,4
3901,1649362888,4
3902,1649362918,4
3903,1649362948,4
3904,1649362978,4
3905,1649363008,4
3906,1649363038,4
3907,1649363068,4
3908,1649363098,4
3909,1649363128,4
3910,1649363158,4
3911,1649363188,4
3912,1649363218,4
3913,1649363248,4
3914,1649363278,4
3915,1649363308,4
3916,1649363338,4
3917,1649363368,4
3918,1649363398,4
3919,1649363428,4
3920,1649363458,4
3921,1649363488,4
3922,1649363518,4
3923,1649363548,4
3924,1649363578,4
3925,1649363608,4
3926,1649363638,4
3927,1649363668,4
3928,1649363698,4
3929,1649363728,4
3930,1649363758,4
3931,1649363788,4
3932,1649363818,4
3933,1649363848,3
3934,1649363878,3
3935,1649363908,3
3936,1649363938,3
3937,1649363968,3
3938,1649363998,3
3939,1649364028,3
3940,1649364058,3
3941,1649364088,3
3942,1649364118,3
3943,1649364148,3
3944,1649364178,3
3945,1649364208,3
3946,1649364238,3
3947,1649364268,3
3948,1649364298,3
3949,1649364328,3
3950,1649364358,3
3951,1649364388,3
3952,1649364418,3
3953,1649364448,3
3954,1649364478,3
3955,1649364508,3
3956,1649364538,3
3957,1649364568,3
3958,1649364598,3
3959,1649364628,3
3960,1649364658,3
3961,1649364688,3
3962,1649364718,3
3963,1649364748,3
3964,1649364778,3
3965,1649364808,3
3966,1649364838,3
3967,1649364868,3
3968,1649364898,3
3969,1649364928,3
3970,1649364958,3
3971,1649364988,3
3972,1649365018,3
3973,1649365048,3
3974,1649365078,3
3975,1649365108,3
3976,1649365138,3
3977,1649365168,3
3978,1649365198,3
3979,1649365228,3
3980,1649365258,3
3981,1649365288,3
3982,1649365318,3
3983,1649365348,3
3984,1649365378,3
3985,1649365408,3
3986,1649365438,3
3987,1649365468,3
3988,1649365498,3
3989,1649365528,3
3990,1649365558,3
3991,1649365588,3
3992,1649365618,3
3993,1649365648,3
3994,1649365678,3
3995,1649365708,3
3996,1649365738,3
3997,1649365768,3
3998,1649365798,3
3999,1649365828,3
4000,1649365858,3
4001,1649365888,3
4002,1649365918,3
4003,1649365948,3
4004,1649365978,3
4005,1649366008,3
4006,1649366038,3
4007,1649366068,3
4008,1649366098,3
4009,1649366128,3
4010,1649366158,3
4011,1649366188,3
4012,1649366218,3
4013,1649366248,3
4014,1649366278,3
4015,1649366308,3
4016,1649366338,3
4017,1649366368,2
4018,1649366398,2
4019,1649366428,2
4020,1649366458,2
4021,1649366488,2
4022,1649366518,2
4023,1649366548,2
4024,1649366578,2
4025,1649366608,2
4026,1649366638,2
4027,1649366668,2
4028,1649366698,2
4029,1649366728,2
4030,1649366758,2
4031,1649366788,1
4032,1649366818,1
4033,1649366848,1
4034,1649366878,1
4035,1649366908,1
4036,1649366938,1
4037,1649366968,1
4038,1649366998,1
4039,1649367028,1
4040,1649367058,1
4041,1649367088,1
4042,1649367118,1
4043,1649367148,1
4044,1649367178,1
4045,1649367208,1
4046,1649367238,1
4047,1649367268,1
4048,1649367298,1
4049,1649367328,1
4050,1649367358,1
4051,1649367388,1
4052,1649367418,1
4053,1649367448,1
4054,1649367478,1
4055,1649367508,1
4056,1649367538,1
4057,1649367568,1
4058,1649367598,1
4059,1649367628,1
4060,1649367658,1
4061,1649367688,1
4062,1649367718,1
4063,1649367748,1
4064,1649367778,1
4065,1649367808,1
4066,1649367838,1
4067,1649367868,1
4068,1649367898,1
4069,1649367928,1
4070,1649367958,1
4071,1649367988,1
4072,1649368018,1
4073,1649368048,1
4074,1649368078,1
4075,1649368108,1
4076,1649368138,1
4077,1649368168,1
4078,1649368198,1
4079,1649368228,1
4080,1649368258,1
4081,1649368288,1
4082,1649368318,1
4083,1649368348,1
4084,1649368378,1
4085,1649368408,1
4086,1649368438,1
4087,1649368468,1
4088,1649368498,1
4089,1649368528,1
4090,1649368558,1
4091,1649368588,1
4092,1649368618,1
4093,1649368648,1
4094,1649368678,1
4095,1649368708,1
4096,1649368738,1
4097,1649368768,1
4098,1649368798,1
4099,1649368828,1
4100,1649368858,1
4101,1649368888,1
4102,1649368918,1
4103,1649368948,1
4104,1649368978,4
4105,1649369008,4
4106,1649369038,4
4107,1649369068,4
4108,1649369098,4
4109,1649369128,4
4110,1649369158,4
4111,1649369188,4
4112,1649369218,4
4113,1649369248,4
4114,1649369278,4
4115,1649369308,4
4116,1649369338,4
4117,1649369368,4
4118,1649369398,4
4119,1649369428,4
4120,1649369458,4
4121,1649369488,4
4122,1649369518,4
4123,1649369548,4
4124,1649369578,4
4125,1649369608,4
4126,1649369638,4
4127,1649369668,4
4128,1649369698,4
4129,1649369728,4
4130,1649369758,4
4131,1649369788,4
4132,1649369818,4
4133,1649369848,4
4134,1649369878,4
4135,1649369908,4
4136,1649369938,4
4137,1649369968,4
4138,1649369998,4
4139,1649370028,4
4140,1649370058,4
4141,1649370088,1
4142,1649370118,1
4143,1649370148,1
4144,1649370178,1
4145,1649370208,1
4146,1649370238,1
4147,1649370268,1
4148,1649370298,1
4149,1649370328,1
4150,1649370358,1
4151,1649370388,1
4152,1649370418,1
4153,1649370448,1
4154,1649370478,1
4155,1649370508,1
4156,1649370538,1
4157,1649370568,1
4158,1649370598,1
4159,1649370628,1
4160,1649370658,1
4161,1649370688,1
4162,1649370718,1
4163,1649370748,1
4164,1649370778,1
4165,1649370808,4
4166,1649370838,4
4167,1649370868,4
4168,1649370898,4
4169,1649370928,4
4170,1649370958,4
4171,1649370988,4
4172,1649371018,4
4173,1649371048,4
4174,1649371078,4
4175,1649371108,4
4176,1649371138,4
4177,1649371168,4
4178,1649371198,4
4179,1649371228,4
4180,1649371258,4
4181,1649371288,4
4182,1649371318,4
4183,1649371348,4
4184,1649371378,4
4185,1649371408,4
4186,1649371438,4
4187,1649371468,4
4188,1649371498,4
4189,1649371528,4
4190,1649371558,4
4191,1649371588,4
4192,1649371618,4
4193,1649371648,4
4194,1649371678,4
4195,1649371708,4
4196,1649371738,4
4197,1649371768,4
4198,1649371798,4
4199,1649371828,4
4200,1649371858,4
4201,1649371888,4
4202,1649371918,4
4203,1649371948,4
4204,1649371978,4
4205,1649372008,4
4206,1649372038,4
4207,1649372068,4
4208,1649372098,4
4209,1649372128,4
4210,1649372158,4
4211,1649372188,4
4212,1649372218,4
4213,1649372248,4
4214,1649372278,4
4215,1649372308,4
4216,1649372338,4
4217,1649372368,4
4218,1649372398,4
4219,1649372428,4
4220,1649372458,4
4221,1649372488,4
4222,1649372518,4
4223,1649372548,4
4224,1649372578,4
4225,1649372608,4
4226,1649372638,4
4227,1649372668,4
4228,1649372698,4
4229,1649372728,4
4230,1649372758,4
4231,1649372788,4
4232,1649372818,4
4233,1649372848,4
4234,1649372878,4
4235,1649372908,4
4236,1649372938,4
4237,1649372968,4
4238,1649372998,4
4239,1649373028,4
4240,1649373058,4
4241,1649373088,4
4242,1649373118,4
4243,1649373148,4
4244,1649373178,4
4245,1649373208,4
4246,1649373238,4
4247,1649373268,4
4248,1649373298,4
4249,1649373328,4
4250,1649373358,4
4251,1649373388,4
4252,1649373418,4
4253,1649373448,4
4254,1649373478,4
4255,1649373508,4
4256,1649373538,4
4257,1649373568,4
4258,1649373598,4
4259,1649373628,4
4260,1649373658,4
4261,1649373688,4
4262,1649373718,4
4263,1649373748,4
4264,1649373778,4
4265,1649373808,4
4266,1649373838,4
4267,1649373868,4
4268,1649373898,4
4269,1649373928,4
4270,1649373958,4
4271,1649373988,4
4272,1649374018,4
4273,1649374048,4
4274,1649374078,4
4275,1649374108,4
4276,1649374138,4
4277,1649374168,4
4278,1649374198,4
4279,1649374228,4
4280,1649374258,4
4281,1649374288,4
4282,1649374318,4
4283,1649374348,4
4284,1649374378,4
4285,1649374408,4
4286,1649374438,4
4287,1649374468,4
4288,1649374498,4
4289,1649374528,4
4290,1649374558,4
4291,1649374588,4
4292,1649374618,4
4293,1649374648,4
4294,1649374678,4
