,TIME(2022/02/09 15:49:20.545),TIMETICK(f=10000000),FPOGX,FPOGY
15991,107.44427,725273397598,0.47523,0.32894
15992,107.45117,725273466647,0.47562,0.32673
15993,107.45782,725273533106,0.47562,0.3255
15994,107.46454,725273600633,0.47562,0.32442
15995,107.47168,725273671878,0.4755,0.3239
15996,107.47784,725273733352,0.4759,0.32497
15997,107.48462,725273801222,0.47626,0.32592
15998,107.49121,725273867166,0.47617,0.32447
15999,107.4978,725273933069,0.47623,0.3245
16000,107.5047,725274002124,0.47628,0.32433
16001,107.51178,725274072771,0.47743,0.3233
16002,107.51874,725274142158,0.4777,0.32351
16003,107.5246,725274201226,0.47794,0.32335
16004,107.53198,725274275167,0.47836,0.32164
16005,107.5387,725274341947,0.47874,0.31902
16006,107.54547,725274409561,0.47908,0.31632
16007,107.55182,725274473045,0.47949,0.31356
16008,107.5589,725274543878,0.47967,0.31111
16009,107.565,725274604917,0.48578,0.27999
16010,107.57141,725274669265,0.48653,0.26951
16011,107.57831,725274737993,0.48583,0.25354
16012,107.5849,725274803870,0.48556,0.24743
16013,107.5918,725274872928,0.48721,0.25276
16014,107.59845,725274939469,0.48475,0.25524
16015,107.60577,725275012819,0.48301,0.25755
16016,107.61188,725275073658,0.48307,0.26146
16017,107.61871,725275141955,0.48494,0.26309
16018,107.62592,725275214346,0.48644,0.26439
16019,107.6333,725275287916,0.48488,0.26328
16020,107.63855,725275340600,0.48536,0.26338
16021,107.64514,725275406369,0.48578,0.26376
16022,107.65198,725275475002,0.48643,0.26681
16023,107.65894,725275544368,0.48629,0.26758
16024,107.66602,725275614956,0.48617,0.26825
16025,107.67267,725275681498,0.48628,0.27037
16026,107.67914,725275746265,0.48698,0.27387
16027,107.68555,725275810592,0.4876,0.27699
16028,107.69202,725275875316,0.48704,0.27689
16029,107.69885,725275943446,0.48672,0.28191
16030,107.70557,725276010629,0.48643,0.28648
16031,107.71411,725276096156,0.48644,0.28628
16032,107.71887,725276143999,0.48613,0.28636
16033,107.72565,725276211750,0.48583,0.28627
16034,107.73315,725276286439,0.48575,0.2871
16035,107.73999,725276354799,0.48263,0.31468
16036,107.74652,725276420265,0.46954,0.32236
16037,107.7533,725276487808,0.47445,0.31263
16038,107.75989,725276554229,0.47347,0.31271
16039,107.76648,725276619931,0.47289,0.31361
16040,107.77423,725276697293,0.4742,0.32026
16041,107.78064,725276761532,0.47632,0.31774
16042,107.78723,725276827365,0.47789,0.31529
16043,107.79272,725276882512,0.47891,0.31987
16044,107.79944,725276949492,0.48007,0.31965
16045,107.80573,725277012112,0.481,0.31907
16046,107.81256,725277080425,0.48084,0.31929
16047,107.8197,725277152021,0.48071,0.31696
16048,107.82623,725277217219,0.48058,0.31465
16049,107.83398,725277294827,0.48006,0.31103
16050,107.84125,725277367380,0.47933,0.30993
16051,107.84668,725277422140,0.47869,0.30897
16052,107.85297,725277484548,0.47851,0.30843
16053,107.86127,725277567431,0.47766,0.30913
16054,107.86707,725277625759,0.47689,0.30976
16055,107.87402,725277695254,0.47673,0.30867
16056,107.88086,725277763628,0.47672,0.3089
16057,107.88647,725277819828,0.47672,0.30911
16058,107.89404,725277895622,0.47672,0.30911
16059,107.89984,725277953730,0.47672,0.30911
16060,107.90662,725278021296,0.47672,0.30911
16061,107.91309,725278085629,0.4728,0.29998
16062,107.9198,725278153284,0.4728,0.29998
16063,107.92645,725278219728,0.4728,0.29998
16064,107.93341,725278289220,0.0,0.0
16065,107.93994,725278354599,0.0,0.0
16066,107.94843,725278439296,0.0,0.0
16067,107.9538,725278493082,0.0,0.0
16068,107.96155,725278570321,0.0,0.0
16069,107.96851,725278640394,0.0,0.0
16070,107.97363,725278691152,0.0,0.0
16071,107.98029,725278758114,0.0,0.0
16072,107.98767,725278831760,0.0,0.0
16073,107.99347,725278889991,0.0,0.0
16074,108.00104,725278965556,0.0,0.0
16075,108.00696,725279024708,0.0,0.0
16076,108.01361,725279091262,0.0,0.0
16077,108.02026,725279157839,0.0,0.0
16078,108.02716,725279226395,0.0,0.0
16079,108.03381,725279293433,0.0,0.0
16080,108.04059,725279360683,0.0,0.0
16081,108.04718,725279427104,0.0,0.0
16082,108.05566,725279511480,0.0,0.0
16083,108.0611,725279566212,0.0,0.0
16084,108.06848,725279639831,0.0,0.0
16085,108.07404,725279695508,0.0,0.0
16086,108.08215,725279776814,0.0,0.0
16087,108.0882,725279837159,0.0,0.0
16088,108.09399,725279895007,0.0,0.0
16089,108.10156,725279970817,0.0,0.0
16090,108.10773,725280032513,0.0,0.0
16091,108.11426,725280097554,0.0,0.0
16092,108.12079,725280162915,0.0,0.0
16093,108.12762,725280231074,0.0,0.0
16094,108.13409,725280296031,0.0,0.0
16095,108.14105,725280365492,0.0,0.0
16096,108.14819,725280436725,0.0,0.0
16097,108.15442,725280499209,0.0,0.0
16098,108.16193,725280574567,0.0,0.0
16099,108.16876,725280642568,0.0,0.0
16100,108.17535,725280708521,0.0,0.0
16101,108.18231,725280778017,0.0,0.0
16102,108.18756,725280830681,0.0,0.0
16103,108.19562,725280911429,0.0,0.0
16104,108.20117,725280966848,0.0,0.0
16105,108.20801,725281034986,0.0,0.0
16106,108.21466,725281101625,0.0,0.0
16107,108.22217,725281176947,0.0,0.0
16108,108.22815,725281236443,0.0,0.0
16109,108.23474,725281302627,0.0,0.0
16110,108.24139,725281368695,0.0,0.0
16111,108.24799,725281435194,0.0,0.0
16112,108.2558,725281513227,0.0,0.0
16113,108.26147,725281569731,0.0,0.0
16114,108.26892,725281644539,0.0,0.0
16115,108.27539,725281709052,0.0,0.0
16116,108.2829,725281783926,0.0,0.0
16117,108.28821,725281837089,0.0,0.0
16118,108.29559,725281911027,0.0,0.0
16119,108.30243,725281979374,0.0,0.0
16120,108.31012,725282056440,0.0,0.0
16121,108.31598,725282115026,0.0,0.0
16122,108.32184,725282173195,0.0,0.0
16123,108.32843,725282239055,0.0,0.0
16124,108.33508,725282305866,0.0,0.0
16125,108.3418,725282373050,0.0,0.0
16126,108.34863,725282441637,0.0,0.0
16127,108.35547,725282509548,0.0,0.0
16128,108.362,725282574909,0.0,0.0
16129,108.37012,725282656398,0.0,0.0
16130,108.37543,725282709029,0.0,0.0
16131,108.383,725282785172,0.0,0.0
16132,108.3902,725282856761,0.0,0.0
16133,108.39642,725282919127,0.0,0.0
16134,108.40204,725282975146,0.0,0.0
16135,108.40881,725283043453,0.0,0.0
16136,108.41571,725283111958,0.0,0.0
16137,108.4223,725283178372,0.0,0.0
16138,108.42914,725283246480,0.0,0.0
16139,108.43573,725283312540,0.0,0.0
16140,108.44238,725283378755,0.0,0.0
16141,108.44922,725283447355,0.0,0.0
16142,108.45593,725283514290,0.0,0.0
16143,108.46228,725283577585,0.0,0.0
16144,108.46912,725283646518,0.0,0.0
16145,108.47583,725283713561,0.0,0.0
16146,108.48267,725283781896,0.0,0.0
16147,108.49036,725283858488,0.0,0.0
16148,108.4964,725283918919,0.0,0.0
16149,108.50336,725283988640,0.0,0.0
16150,108.50983,725284053611,0.0,0.0
16151,108.51697,725284124790,0.0,0.0
16152,108.52264,725284181785,0.0,0.0
16153,108.52991,725284254111,0.0,0.0
16154,108.53601,725284315294,0.0,0.0
16155,108.54291,725284384291,0.0,0.0
16156,108.54962,725284451417,0.0,0.0
16157,108.55621,725284517437,0.0,0.0
16158,108.56287,725284584008,0.0,0.0
16159,108.57111,725284666131,0.0,0.0
16160,108.57642,725284719454,0.0,0.0
16161,108.58478,725284802970,0.0,0.0
16162,108.58966,725284851361,0.0,0.0
16163,108.59711,725284926065,0.0,0.0
16164,108.60455,725285000295,0.0,0.0
16165,108.61108,725285065737,0.0,0.0
16166,108.61664,725285121168,0.0,0.0
16167,108.62366,725285191536,0.0,0.0
16168,108.63055,725285260488,0.0,0.0
16169,108.6377,725285331820,0.0,0.0
16170,108.64508,725285406061,0.0,0.0
16171,108.65015,725285456790,0.0,0.0
16172,108.65686,725285523745,0.0,0.0
16173,108.66333,725285588510,0.0,0.0
16174,108.67023,725285657365,0.0,0.0
16175,108.67694,725285724201,0.53893,0.27054
16176,108.68365,725285791722,0.53893,0.27055
16177,108.69196,725285874548,0.53893,0.27055
16178,108.6969,725285924010,0.54051,0.27976
16179,108.70404,725285995671,0.54106,0.28066
16180,108.71033,725286058393,0.54142,0.28126
16181,108.71857,725286140674,0.54214,0.27694
16182,108.72388,725286193929,0.542,0.27349
16183,108.7312,725286267370,0.54189,0.2708
16184,108.737,725286324791,0.54242,0.26964
16185,108.7439,725286394236,0.5415,0.27012
16186,108.75043,725286459327,0.54074,0.27053
16187,108.75732,725286528428,0.53978,0.26802
16188,108.76477,725286602694,0.53969,0.26855
16189,108.77069,725286661915,0.53962,0.26901
16190,108.77728,725286728125,0.53962,0.26876
16191,108.78552,725286810330,0.5396,0.26772
16192,108.79077,725286862947,0.53958,0.2668
16193,108.79755,725286930332,0.53916,0.26626
16194,108.80634,725287018642,0.53887,0.26557
16195,108.81531,725287107945,0.53861,0.26494
16196,108.82324,725287187709,0.53777,0.26348
16197,108.83282,725287283297,0.537,0.26214
16198,108.8399,725287353923,0.53629,0.26138
16199,108.84515,725287406719,0.53617,0.26117
16200,108.85162,725287471449,0.53606,0.26097
16201,108.85773,725287532484,0.53623,0.26134
16202,108.8645,725287600304,0.53619,0.26233
16203,108.87103,725287665535,0.53616,0.26326
16204,108.87781,725287732935,0.53659,0.26366
16205,108.88556,725287810752,0.53639,0.26449
16206,108.89105,725287865414,0.5362,0.26526
16207,108.89789,725287933762,0.53627,0.26679
16208,108.90466,725288001614,0.53634,0.26733
16209,108.91199,725288074888,0.5364,0.26783
16210,108.91815,725288136280,0.53652,0.26897
16211,108.9248,725288203035,0.53628,0.26844
16212,108.93188,725288273889,0.53606,0.26793
16213,108.93878,725288342692,0.53582,0.26747
16214,108.94635,725288418817,0.53563,0.26732
16215,108.95245,725288479695,0.53544,0.26717
16216,108.95825,725288537596,0.53497,0.2659
16217,108.96497,725288604501,0.53436,0.26525
16218,108.9715,725288669770,0.53379,0.26463
16219,108.97839,725288738930,0.53378,0.26509
16220,108.98505,725288805233,0.53372,0.26632
16221,108.9917,725288872049,0.53367,0.2675
16222,108.99841,725288939459,0.53353,0.26749
16223,109.00549,725289009848,0.53314,0.26749
16224,109.01184,725289073473,0.53276,0.26749
16225,109.0199,725289153908,0.5327,0.26758
16226,109.02527,725289207617,0.53223,0.26661
16227,109.03168,725289272058,0.5318,0.26612
16228,109.03961,725289350890,0.53125,0.26513
16229,109.047,725289425200,0.53091,0.2656
16230,109.05267,725289481721,0.53068,0.2661
16231,109.05975,725289552475,0.53007,0.26585
16232,109.06549,725289609708,0.52963,0.26596
16233,109.07202,725289675130,0.52951,0.26573
16234,109.07874,725289742480,0.52941,0.26563
16235,109.08551,725289810364,0.52946,0.26743
16236,109.09204,725289875607,0.5293,0.26845
16237,109.09943,725289949488,0.5288,0.26787
16238,109.10553,725290010297,0.52852,0.26804
16239,109.11328,725290087666,0.52825,0.26849
16240,109.11957,725290150475,0.52773,0.26855
16241,109.12579,725290212871,0.52765,0.2687
16242,109.13306,725290285821,0.52752,0.26894
16243,109.14105,725290365469,0.52743,0.27039
16244,109.14618,725290417075,0.52755,0.27123
16245,109.15338,725290488889,0.52768,0.27208
16246,109.16077,725290562707,0.52783,0.27252
16247,109.16681,725290623106,0.52775,0.27361
16248,109.17358,725290690597,0.52766,0.27471
16249,109.18024,725290757250,0.52749,0.27495
16250,109.18597,725290814697,0.52726,0.2755
16251,109.19275,725290882636,0.52703,0.27606
16252,109.19928,725290947721,0.52657,0.27617
16253,109.20618,725291016620,0.52675,0.27597
16254,109.21265,725291081297,0.52693,0.27577
16255,109.22095,725291164342,0.52672,0.27426
16256,109.22693,725291224576,0.52672,0.27426
16257,109.2326,725291281081,0.52672,0.27426
16258,109.23962,725291351449,0.52672,0.27426
16259,109.24872,725291442274,0.52935,0.28551
16260,109.25757,725291530667,0.52935,0.28551
16261,109.26562,725291611260,0.52935,0.28551
16262,109.27466,725291701550,0.0,0.0
16263,109.28101,725291765085,0.0,0.0
16264,109.28809,725291835672,0.0,0.0
16265,109.2934,725291889058,0.0,0.0
16266,109.29993,725291954471,0.0,0.0
16267,109.30658,725292020907,0.0,0.0
16268,109.31335,725292088316,0.0,0.0
16269,109.32007,725292155665,0.0,0.0
16270,109.32666,725292221843,0.0,0.0
16271,109.33331,725292287931,0.0,0.0
16272,109.341,725292364851,0.0,0.0
16273,109.3468,725292422963,0.0,0.0
16274,109.35345,725292489871,0.0,0.0
16275,109.36157,725292571032,0.0,0.0
16276,109.36731,725292628446,0.0,0.0
16277,109.37354,725292690696,0.0,0.0
16278,109.38074,725292762198,0.0,0.0
16279,109.38763,725292831341,0.0,0.0
16280,109.39417,725292896803,0.0,0.0
16281,109.40198,725292974553,0.0,0.0
16282,109.40808,725293036121,0.0,0.0
16283,109.41382,725293093269,0.0,0.0
16284,109.42053,725293160107,0.0,0.0
16285,109.42725,725293227504,0.0,0.0
16286,109.4339,725293293985,0.0,0.0
16287,109.44043,725293359420,0.0,0.0
16288,109.44739,725293429156,0.0,0.0
16289,109.45398,725293494914,0.0,0.0
16290,109.46063,725293561568,0.0,0.0
16291,109.46735,725293628483,0.0,0.0
16292,109.47443,725293699180,0.0,0.0
16293,109.48077,725293762491,0.0,0.0
16294,109.48816,725293836797,0.0,0.0
16295,109.49561,725293911135,0.0,0.0
16296,109.50238,725293979002,0.0,0.0
16297,109.50757,725294030458,0.0,0.0
16298,109.51569,725294111653,0.0,0.0
16299,109.52075,725294162822,0.0,0.0
16300,109.52753,725294230455,0.0,0.0
16301,109.53424,725294297295,0.0,0.0
16302,109.54095,725294364529,0.0,0.0
16303,109.54767,725294431546,0.0,0.0
16304,109.55444,725294499583,0.0,0.0
16305,109.56104,725294565556,0.0,0.0
16306,109.56769,725294631741,0.0,0.0
16307,109.57452,725294700307,0.0,0.0
16308,109.58105,725294765519,0.0,0.0
16309,109.58789,725294834140,0.0,0.0
16310,109.59467,725294901505,0.0,0.0
16311,109.60297,725294984621,0.0,0.0
16312,109.60956,725295050911,0.0,0.0
16313,109.61469,725295102199,0.0,0.0
16314,109.62164,725295171273,0.0,0.0
16315,109.62897,725295244959,0.0,0.0
16316,109.63635,725295318614,0.0,0.0
16317,109.64252,725295380089,0.0,0.0
16318,109.64862,725295440960,0.0,0.0
16319,109.65552,725295510113,0.0,0.0
16320,109.66235,725295578551,0.0,0.0
16321,109.66962,725295651214,0.0,0.0
16322,109.67688,725295723655,0.0,0.0
16323,109.68317,725295786838,0.31412,0.14598
16324,109.68848,725295839634,0.41966,0.19031
16325,109.69519,725295906931,0.62991,0.28331
16326,109.70184,725295973567,0.58153,0.28161
16327,109.70862,725296041017,0.55754,0.27969
16328,109.71497,725296104844,0.51766,0.2801
16329,109.7218,725296173278,0.52022,0.30384
16330,109.72864,725296241380,0.52042,0.30999
16331,109.73596,725296314890,0.52085,0.31658
16332,109.74359,725296390859,0.51908,0.31836
16333,109.75171,725296472079,0.51917,0.32105
16334,109.75793,725296534292,0.5193,0.32366
16335,109.76392,725296594260,0.52452,0.32497
16336,109.77026,725296657842,0.52809,0.32479
16337,109.77667,725296721704,0.53093,0.32398
16338,109.78351,725296790004,0.52928,0.32403
16339,109.78876,725296842720,0.52825,0.32251
16340,109.797,725296924812,0.52731,0.3205
16341,109.80298,725296984589,0.52955,0.31744
16342,109.81024,725297057328,0.53193,0.31713
16343,109.81573,725297112189,0.53401,0.31685
16344,109.82312,725297186099,0.53561,0.31646
16345,109.83069,725297261698,0.5334,0.31421
16346,109.83679,725297322893,0.53142,0.3122
16347,109.84302,725297385392,0.53017,0.3109
16348,109.84924,725297447405,0.52829,0.30888
16349,109.8559,725297514102,0.52658,0.30704
16350,109.86261,725297580915,0.52497,0.30612
16351,109.86932,725297648176,0.52403,0.30462
16352,109.87622,725297717519,0.52316,0.30324
16353,109.88275,725297782311,0.52205,0.30262
16354,109.88989,725297853819,0.52192,0.30192
16355,109.89594,725297914392,0.50549,0.2805
16356,109.90369,725297991714,0.50591,0.2738
16357,109.90924,725298047587,0.50605,0.28497
16358,109.9165,725298119912,0.50612,0.29056
16359,109.92297,725298184627,0.50792,0.28993
16360,109.93048,725298259666,0.50948,0.28953
16361,109.93732,725298327959,0.51059,0.28925
16362,109.94354,725298390344,0.51227,0.28945
16363,109.95068,725298462136,0.51262,0.28695
16364,109.95728,725298527667,0.51289,0.28494
16365,109.96301,725298585353,0.51333,0.28733
16366,109.96954,725298650701,0.51297,0.28664
16367,109.97644,725298719681,0.51266,0.28606
16368,109.98309,725298786166,0.5142,0.2871
16369,109.98987,725298853851,0.51561,0.28697
16370,109.99658,725298921105,0.51685,0.28686
16371,110.00385,725298993384,0.51731,0.28796
16372,110.00995,725299054803,0.51769,0.29088
16373,110.01672,725299122030,0.51804,0.2935
16374,110.0238,725299193010,0.51892,0.2944
16375,110.03088,725299264153,0.52039,0.2966
16376,110.03741,725299329230,0.52173,0.29859
16377,110.04449,725299399812,0.52268,0.29915
16378,110.0506,725299461115,0.52394,0.30029
16379,110.05682,725299523541,0.52511,0.30133
16380,110.06427,725299597840,0.52566,0.3036
16381,110.07031,725299658320,0.5401,0.32723
16382,110.07678,725299723019,0.54412,0.33244
16383,110.08362,725299791411,0.54516,0.33545
16384,110.09039,725299858945,0.54385,0.33172
16385,110.09778,725299932566,0.54306,0.32949
16386,110.10376,725299992577,0.54397,0.32922
16387,110.11108,725300065996,0.54436,0.32989
16388,110.11755,725300130853,0.54466,0.3304
16389,110.12384,725300193388,0.54443,0.33384
16390,110.13123,725300267297,0.54411,0.33501
16391,110.13812,725300336127,0.54385,0.33596
16392,110.14459,725300400821,0.5444,0.33981
16393,110.15125,725300467538,0.54488,0.34009
16394,110.15808,725300535916,0.5453,0.34033
16395,110.16473,725300602590,0.54503,0.34086
16396,110.17169,725300672198,0.54426,0.34229
16397,110.17773,725300732272,0.54358,0.34355
16398,110.18402,725300795026,0.54316,0.34417
16399,110.1908,725300862853,0.54279,0.34359
16400,110.19733,725300928181,0.54245,0.34306
16401,110.20422,725300997202,0.54218,0.34259
16402,110.21082,725301063184,0.54152,0.34123
16403,110.21747,725301129441,0.54091,0.33998
16404,110.2243,725301198264,0.54078,0.33745
16405,110.23083,725301263109,0.53997,0.33613
16406,110.23883,725301343109,0.53922,0.33491
16407,110.2442,725301397290,0.53957,0.33338
16408,110.25146,725301469698,0.5397,0.33192
16409,110.25763,725301531078,0.53983,0.33056
16410,110.26453,725301600225,0.53994,0.32955
16411,110.27356,725301690648,0.54028,0.32926
16412,110.27899,725301745232,0.54059,0.32899
16413,110.28589,725301813730,0.54094,0.32872
16414,110.29224,725301877669,0.54135,0.32884
16415,110.29773,725301932187,0.54174,0.32895
16416,110.30432,725301998394,0.54237,0.32982
16417,110.31128,725302067816,0.54265,0.33061
16418,110.31842,725302139043,0.54292,0.33136
16419,110.32471,725302202324,0.5433,0.33186
16420,110.33148,725302269806,0.54391,0.33271
16421,110.33813,725302336358,0.54449,0.33352
16422,110.34473,725302402324,0.54499,0.33477
16423,110.35156,725302470409,0.54554,0.3354
16424,110.35901,725302545415,0.54607,0.33599
16425,110.36542,725302609304,0.56222,0.35986
16426,110.37238,725302678868,0.56319,0.36814
16427,110.37842,725302739288,0.56352,0.37091
16428,110.38623,725302817070,0.56371,0.36388
16429,110.39252,725302880413,0.56211,0.3625
16430,110.39862,725302941408,0.56104,0.36158
16431,110.40515,725303006786,0.56057,0.36308
16432,110.41168,725303072040,0.55872,0.35911
16433,110.41864,725303141471,0.55728,0.35602
16434,110.42499,725303204822,0.55811,0.35653
16435,110.43182,725303273055,0.55798,0.35807
16436,110.43854,725303340679,0.55787,0.35936
16437,110.44513,725303406340,0.5589,0.36429
16438,110.45209,725303475897,0.55983,0.36866
16439,110.4588,725303542920,0.56064,0.37244
16440,110.4668,725303622784,0.56255,0.37732
16441,110.47351,725303690462,0.56353,0.38129
16442,110.47931,725303748224,0.5644,0.38482
16443,110.48633,725303818371,0.56591,0.38735
16444,110.49243,725303879141,0.56615,0.38929
16445,110.49982,725303953373,0.57318,0.41732
16446,110.50616,725304016428,0.57318,0.41732
16447,110.51233,725304078130,0.57318,0.41732
16448,110.51904,725304145425,0.0,0.0
16449,110.52545,725304209483,0.0,0.0
16450,110.53235,725304278777,0.0,0.0
16451,110.53906,725304345707,0.0,0.0
16452,110.54584,725304413691,0.0,0.0
16453,110.55286,725304483590,0.0,0.0
16454,110.55896,725304544646,0.0,0.0
16455,110.56598,725304614922,0.0,0.0
16456,110.57245,725304679573,0.0,0.0
16457,110.58063,725304761179,0.0,0.0
16458,110.58691,725304824088,0.0,0.0
16459,110.59308,725304886133,0.0,0.0
16460,110.60022,725304957107,0.0,0.0
16461,110.60681,725305022979,0.0,0.0
16462,110.61371,725305092193,0.0,0.0
16463,110.61963,725305151092,0.0,0.0
16464,110.62628,725305217580,0.0,0.0
16465,110.63287,725305283825,0.0,0.0
16466,110.63959,725305350666,0.0,0.0
16467,110.64642,725305419090,0.0,0.0
16468,110.65289,725305483719,0.0,0.0
16469,110.66046,725305559838,0.0,0.0
16470,110.66705,725305625695,0.0,0.0
16471,110.6731,725305686177,0.0,0.0
16472,110.67975,725305752734,0.0,0.0
16473,110.68646,725305819451,0.0,0.0
16474,110.69379,725305892942,0.0,0.0
16475,110.70123,725305967514,0.0,0.0
16476,110.70758,725306031107,0.0,0.0
16477,110.71344,725306089216,0.0,0.0
16478,110.7207,725306162365,0.0,0.0
16479,110.72717,725306226839,0.0,0.0
16480,110.73334,725306288642,0.0,0.0
16481,110.74017,725306356502,0.0,0.0
16482,110.74677,725306422858,0.0,0.0
16483,110.75348,725306490136,0.0,0.0
16484,110.76025,725306557380,0.0,0.0
16485,110.76764,725306631389,0.0,0.0
16486,110.77435,725306698661,0.0,0.0
16487,110.7807,725306761938,0.0,0.0
16488,110.78796,725306834977,0.0,0.0
16489,110.7948,725306903123,0.0,0.0
16490,110.80206,725306975484,0.0,0.0
16491,110.80792,725307034555,0.0,0.0
16492,110.81415,725307096400,0.0,0.0
16493,110.82147,725307169630,0.0,0.0
16494,110.82745,725307229881,0.0,0.0
16495,110.83466,725307301558,0.0,0.0
16496,110.84113,725307366260,0.0,0.0
16497,110.84784,725307433692,0.0,0.0
16498,110.85394,725307494354,0.0,0.0
16499,110.86053,725307560267,0.0,0.0
16500,110.86725,725307627408,0.0,0.0
16501,110.87408,725307695614,0.0,0.0
16502,110.88123,725307767031,0.0,0.0
16503,110.88873,725307842657,0.27882,0.16792
16504,110.89386,725307893453,0.37052,0.22523
16505,110.90143,725307969294,0.55517,0.33852
16506,110.90906,725308045627,0.54948,0.35211
16507,110.9151,725308105907,0.55067,0.34817
16508,110.9223,725308178076,0.55126,0.34621
16509,110.92847,725308239474,0.55207,0.34268
16510,110.93536,725308308629,0.55237,0.34201
16511,110.94086,725308363339,0.55259,0.34154
16512,110.94843,725308439516,0.55039,0.3431
16513,110.95435,725308498606,0.55071,0.34345
16514,110.96088,725308563888,0.55097,0.34372
16515,110.9682,725308637043,0.5495,0.34221
16516,110.97461,725308701360,0.54863,0.3409
16517,110.9812,725308766849,0.5479,0.33979
16518,110.98798,725308834529,0.54728,0.33857
16519,110.99469,725308901790,0.5467,0.33765
16520,111.00122,725308967023,0.54619,0.33684
16521,111.00903,725309045210,0.54594,0.33727
16522,111.01581,725309113302,0.54507,0.33662
16523,111.02124,725309167261,0.54429,0.33603
16524,111.02802,725309234906,0.54471,0.33639
16525,111.0354,725309309224,0.54475,0.33573
16526,111.0423,725309377826,0.54479,0.33512
16527,111.04865,725309441700,0.54479,0.33372
16528,111.0564,725309518771,0.545,0.33409
16529,111.06232,725309578246,0.54518,0.33442
16530,111.0683,725309637960,0.54515,0.33399
16531,111.07477,725309702800,0.5448,0.33382
16532,111.08167,725309771421,0.54448,0.33367
16533,111.08844,725309839304,0.54443,0.33378
16534,111.09515,725309906886,0.54449,0.33401
16535,111.10217,725309976681,0.54456,0.33423
16536,111.10834,725310038689,0.54483,0.33397
16537,111.1153,725310107916,0.54488,0.333
16538,111.12384,725310193645,0.54493,0.33207
16539,111.12897,725310244571,0.54555,0.33196
16540,111.13647,725310319759,0.54565,0.33218
16541,111.14368,725310391618,0.54575,0.33239
16542,111.1496,725310450907,0.5461,0.33212
16543,111.15613,725310516565,0.54588,0.33183
16544,111.16443,725310599588,0.54567,0.33156
16545,111.17151,725310670144,0.54618,0.33235
16546,111.18066,725310761584,0.54649,0.3321
16547,111.18658,725310820840,0.54678,0.33185
16548,111.19263,725310881554,0.54688,0.33159
16549,111.19568,725310911754,0.54687,0.33069
16550,111.20209,725310976220,0.54686,0.32983
16551,111.20898,725311044837,0.5467,0.32978
16552,111.21558,725311110895,0.54665,0.32982
16553,111.22278,725311183142,0.54644,0.32968
16554,111.22894,725311244418,0.54622,0.32905
16555,111.23584,725311313381,0.54571,0.32896
16556,111.24249,725311380268,0.5452,0.32886
16557,111.24921,725311447389,0.54464,0.32886
16558,111.25592,725311514356,0.54382,0.32876
16559,111.26257,725311580857,0.54299,0.32867
16560,111.26935,725311648530,0.54254,0.32777
16561,111.27643,725311719475,0.54168,0.32729
16562,111.28375,725311792475,0.54081,0.32681
16563,111.29034,725311858735,0.5404,0.32737
16564,111.29614,725311916341,0.53965,0.32763
16565,111.3028,725311983190,0.5389,0.32789
16566,111.31067,725312061707,0.5389,0.32789
16567,111.31622,725312117211,0.5389,0.32789
16568,111.32294,725312184327,0.5389,0.32789
16569,111.33105,725312265585,0.51715,0.33274
16570,111.3363,725312317955,0.51715,0.33274
16571,111.34302,725312385172,0.51715,0.33274
16572,111.35046,725312459432,0.0,0.0
16573,111.35632,725312518419,0.0,0.0
16574,111.36456,725312600680,0.0,0.0
16575,111.37091,725312663941,0.0,0.0
16576,111.37805,725312735451,0.0,0.0
16577,111.38403,725312795096,0.0,0.0
16578,111.38989,725312853682,0.0,0.0
16579,111.39673,725312922059,0.0,0.0
16580,111.40308,725312985823,0.0,0.0
16581,111.41003,725313055384,0.0,0.0
16582,111.41675,725313122438,0.0,0.0
16583,111.4234,725313189234,0.0,0.0
16584,111.43011,725313256376,0.0,0.0
16585,111.43677,725313322880,0.0,0.0
16586,111.44324,725313387490,0.0,0.0
16587,111.45013,725313456174,0.0,0.0
16588,111.45691,725313523901,0.0,0.0
16589,111.46362,725313591453,0.0,0.0
16590,111.47028,725313657878,0.0,0.0
16591,111.47699,725313725190,0.0,0.0
16592,111.48358,725313790903,0.0,0.0
16593,111.49042,725313859030,0.0,0.0
16594,111.49701,725313925230,0.0,0.0
16595,111.50513,725314006505,0.0,0.0
16596,111.51111,725314066294,0.0,0.0
16597,111.51715,725314126814,0.0,0.0
16598,111.52368,725314192173,0.0,0.0
16599,111.53058,725314260682,0.0,0.0
16600,111.53711,725314326163,0.0,0.0
16601,111.54395,725314394369,0.0,0.0
16602,111.55054,725314460230,0.0,0.0
16603,111.55768,725314532052,0.0,0.0
16604,111.5636,725314591312,0.0,0.0
16605,111.57208,725314676022,0.0,0.0
16606,111.57831,725314738372,0.0,0.0
16607,111.58466,725314801650,0.0,0.0
16608,111.59155,725314870750,0.0,0.0
16609,111.59753,725314930661,0.0,0.0
16610,111.60394,725314994516,0.0,0.0
16611,111.61096,725315064521,0.0,0.0
16612,111.61761,725315131420,0.0,0.0
16613,111.62439,725315198759,0.0,0.0
16614,111.63098,725315264846,0.0,0.0
16615,111.63818,725315336944,0.0,0.0
16616,111.64435,725315398414,0.0,0.0
16617,111.65186,725315473591,0.0,0.0
16618,111.65765,725315531606,0.0,0.0
16619,111.66449,725315600214,0.0,0.0
16620,111.67126,725315667607,0.0,0.0
16621,111.67786,725315733811,0.0,0.0
