,TIME(2022/01/27 09:39:32.995),TIMETICK(f=10000000),FPOGX,FPOGY
5745,38.49199,2269461072498,0.0,0.0
5746,38.49698,2269461122482,0.0,0.0
5747,38.50368,2269461189366,0.0,0.0
5748,38.51025,2269461255152,0.21014,0.33726
5749,38.51694,2269461321994,0.26364,0.46015
5750,38.52448,2269461397435,0.38627,0.68328
5751,38.53021,2269461454838,0.38627,0.68328
5752,38.53717,2269461524336,0.37026,0.62694
5753,38.54442,2269461596772,0.35335,0.55323
5754,38.55122,2269461664829,0.37414,0.54524
5755,38.5593,2269461745545,0.35715,0.53448
5756,38.56393,2269461792019,0.34865,0.5291
5757,38.5723,2269461875648,0.34865,0.5291
5758,38.57712,2269461923802,0.34865,0.5291
5759,38.58505,2269462003254,0.34865,0.5291
5760,38.59177,2269462070345,0.33228,0.53988
5761,38.59908,2269462143351,0.32523,0.53657
5762,38.60458,2269462198441,0.32023,0.53645
5763,38.61156,2269462268265,0.32047,0.54694
5764,38.61745,2269462327067,0.3164,0.56725
5765,38.62427,2269462395383,0.31314,0.5835
5766,38.63094,2269462462010,0.30552,0.59386
5767,38.63783,2269462530973,0.30406,0.6083
5768,38.64468,2269462599484,0.30282,0.62053
5769,38.65248,2269462677474,0.29974,0.62729
5770,38.65843,2269462736987,0.28084,0.6461
5771,38.66521,2269462804779,0.26301,0.61033
5772,38.67134,2269462866073,0.26412,0.60535
5773,38.67824,2269462935014,0.26561,0.63595
5774,38.686,2269463012684,0.2665,0.65431
5775,38.6913,2269463065606,0.26777,0.65993
5776,38.69936,2269463146203,0.27301,0.66447
5777,38.70538,2269463206444,0.27693,0.66788
5778,38.71277,2269463280385,0.27665,0.67461
5779,38.71802,2269463332864,0.27561,0.68179
5780,38.7249,2269463401602,0.27477,0.68767
5781,38.73125,2269463465188,0.27535,0.6929
5782,38.73799,2269463532639,0.27564,0.69185
5783,38.7448,2269463600683,0.27589,0.69095
5784,38.75282,2269463680849,0.27459,0.68111
5785,38.75899,2269463742578,0.27685,0.67213
5786,38.76538,2269463806413,0.27885,0.6642
5787,38.77184,2269463870959,0.27925,0.66267
5788,38.77847,2269463937341,0.27895,0.65932
5789,38.78482,2269464000895,0.27869,0.65631
5790,38.79187,2269464071408,0.27962,0.53351
5791,38.79892,2269464141904,0.33145,0.7867
5792,38.80621,2269464214792,0.34772,0.86266
5793,38.81262,2269464278942,0.36344,0.98323
5794,38.81876,2269464340272,0.35042,0.93602
5795,38.82512,2269464403827,0.34536,0.91236
5796,38.83188,2269464471400,0.32409,0.81863
5797,38.83842,2269464536862,0.30315,0.74006
5798,38.84528,2269464605390,0.29617,0.71388
5799,38.853,2269464682643,0.29543,0.75746
5800,38.85855,2269464738107,0.29558,0.74124
5801,38.86714,2269464824006,0.29605,0.73758
5802,38.87183,2269464870924,0.29881,0.74286
5803,38.87971,2269464949756,0.29713,0.78135
5804,38.8862,2269465014596,0.29652,0.81758
5805,38.89212,2269465073826,0.29389,0.82834
5806,38.8996,2269465148556,0.32002,0.72363
5807,38.90665,2269465219176,0.34179,0.63637
5808,38.91299,2269465282664,0.33459,0.65833
5809,38.91916,2269465344241,0.39487,0.55727
5810,38.92613,2269465413998,0.69493,0.08323
5811,38.93344,2269465487131,0.55953,0.30148
5812,38.93936,2269465546240,0.52778,0.37525
5813,38.94571,2269465609807,0.41371,0.57691
5814,38.95233,2269465675998,0.46763,0.28768
5815,38.95934,2269465745990,0.31188,-0.19271
5816,38.96579,2269465810547,0.18621,-0.62932
5817,38.97362,2269465888785,0.28045,-0.5421
5818,38.98012,2269465953868,0.26474,-0.7168
5819,38.98615,2269466014132,0.26474,-0.7168
5820,38.99306,2269466083266,0.29176,0.09588
5821,38.99905,2269466143214,0.32429,0.898
5822,39.00708,2269466223445,0.32704,0.89271
5823,39.01482,2269466300819,0.32395,0.868
5824,39.0202,2269466354658,0.32265,0.85938
5825,39.02768,2269466429526,0.32187,0.8542
5826,39.03316,2269466484203,0.3213,0.84178
5827,39.04086,2269466561284,0.31163,0.84541
5828,39.04683,2269466620953,0.30439,0.84813
5829,39.05281,2269466680741,0.30439,0.84813
5830,39.05951,2269466747814,0.30439,0.84813
5831,39.06621,2269466814799,0.30439,0.84813
5832,39.0744,2269466896693,0.30154,0.84101
5833,39.08022,2269466954740,0.30154,0.84101
5834,39.08723,2269467025059,0.30154,0.84101
5835,39.09406,2269467093254,0.0,0.0
5836,39.10129,2269467165510,0.0,0.0
5837,39.10733,2269467225940,0.0,0.0
5838,39.11337,2269467286453,0.0,0.0
5839,39.11984,2269467351145,0.0,0.0
5840,39.12651,2269467417740,0.0,0.0
5841,39.1333,2269467485732,0.0,0.0
5842,39.14032,2269467555854,0.0,0.0
5843,39.14731,2269467625800,0.0,0.0
5844,39.15372,2269467689901,0.0,0.0
5845,39.15991,2269467751829,0.0,0.0
5846,39.16634,2269467816013,0.0,0.0
5847,39.17369,2269467889579,0.0,0.0
5848,39.18024,2269467955015,0.0,0.0
5849,39.18785,2269468031144,0.0,0.0
5850,39.19469,2269468099490,0.0,0.0
5851,39.20177,2269468170326,0.0,0.0
5852,39.20692,2269468221915,0.0,0.0
5853,39.21376,2269468290244,0.0,0.0
5854,39.22159,2269468368510,0.0,0.0
5855,39.22861,2269468438800,0.0,0.0
5856,39.23459,2269468498590,0.0,0.0
5857,39.2404,2269468556649,0.0,0.0
5858,39.24718,2269468624374,0.0,0.0
5859,39.25421,2269468694737,0.0,0.0
5860,39.26147,2269468767454,0.0,0.0
5861,39.26733,2269468826048,0.0,0.0
5862,39.27374,2269468890058,0.0,0.0
5863,39.28047,2269468957306,0.0,0.0
5864,39.28741,2269469026785,0.0,0.0
5865,39.29393,2269469092030,0.0,0.0
5866,39.30095,2269469162180,0.0,0.0
5867,39.30736,2269469226270,0.0,0.0
5868,39.31447,2269469297335,0.0,0.0
5869,39.32077,2269469360297,0.0,0.0
5870,39.32739,2269469426636,0.0,0.0
5871,39.33415,2269469494169,0.0,0.0
5872,39.34096,2269469562241,0.0,0.0
5873,39.34767,2269469629417,0.0,0.0
5874,39.35445,2269469697058,0.0,0.0
5875,39.36063,2269469758886,0.0,0.0
5876,39.36769,2269469829535,0.0,0.0
5877,39.37442,2269469896866,0.0,0.0
5878,39.3812,2269469964570,0.0,0.0
5879,39.38786,2269470031236,0.0,0.0
5880,39.39471,2269470099730,0.0,0.0
5881,39.4012,2269470164597,0.0,0.0
5882,39.40797,2269470232473,0.0,0.0
5883,39.41452,2269470297785,0.0,0.0
5884,39.42108,2269470363546,0.0,0.0
5885,39.42804,2269470432985,0.0,0.0
5886,39.43459,2269470498582,0.0,0.0
5887,39.44128,2269470565550,0.0,0.0
5888,39.4481,2269470633707,0.0,0.0
5889,39.4549,2269470701593,0.0,0.0
5890,39.46149,2269470767454,0.0,0.0
5891,39.46834,2269470836062,0.0,0.0
5892,39.47493,2269470901987,0.0,0.0
5893,39.48169,2269470969612,0.0,0.0
5894,39.48824,2269471034990,0.0,0.0
5895,39.49486,2269471101305,0.0,0.0
5896,39.50163,2269471168930,0.0,0.0
5897,39.50835,2269471236051,0.0,0.0
5898,39.51514,2269471303992,0.0,0.0
5899,39.52185,2269471371175,0.0,0.0
5900,39.52838,2269471436421,0.0,0.0
5901,39.53529,2269471505553,0.0,0.0
5902,39.54211,2269471573848,0.0,0.0
5903,39.54977,2269471650449,0.0,0.0
5904,39.55611,2269471713708,0.0,0.0
5905,39.56212,2269471773851,0.0,0.0
5906,39.56918,2269471844459,0.0,0.0
5907,39.57634,2269471916119,0.0,0.0
5908,39.58197,2269471972310,0.0,0.0
5909,39.58867,2269472039377,0.0,0.0
5910,39.59546,2269472107290,0.0,0.0
5911,39.6022,2269472174650,0.0,0.0
5912,39.60889,2269472241480,0.0,0.0
5913,39.61621,2269472314784,0.0,0.0
5914,39.62386,2269472391150,0.0,0.0
5915,39.6308,2269472460629,0.0,0.0
5916,39.63655,2269472518144,0.0,0.0
5917,39.64294,2269472582135,0.0,0.0
5918,39.6503,2269472655589,0.0,0.0
5919,39.65739,2269472726630,0.0,0.0
5920,39.66336,2269472786338,0.0,0.0
5921,39.6694,2269472846750,0.0,0.0
5922,39.67595,2269472912203,0.0,0.0
5923,39.68282,2269472980769,0.0,0.0
5924,39.68918,2269473044464,0.0,0.0
5925,39.69592,2269473111836,0.0,0.0
5926,39.70268,2269473179442,0.0,0.0
5927,39.7108,2269473260658,0.0,0.0
5928,39.71611,2269473313833,0.0,0.0
5929,39.72282,2269473380884,0.0,0.0
5930,39.73077,2269473460412,0.0,0.0
5931,39.73732,2269473525916,0.0,0.0
5932,39.74316,2269473584301,0.0,0.0
5933,39.75011,2269473653697,0.0,0.0
5934,39.75648,2269473717579,0.0,0.0
5935,39.76341,2269473786742,0.0,0.0
5936,39.77055,2269473858129,0.0,0.0
5937,39.77686,2269473921281,0.0,0.0
5938,39.78343,2269473986908,0.0,0.0
5939,39.78996,2269474052325,0.0,0.0
5940,39.79637,2269474116363,0.0,0.0
5941,39.80312,2269474183874,0.0,0.0
5942,39.80984,2269474251162,0.0,0.0
5943,39.81647,2269474317281,0.0,0.0
5944,39.82326,2269474385233,0.0,0.0
5945,39.82993,2269474451962,0.0,0.0
5946,39.8365,2269474517747,0.0,0.0
5947,39.84326,2269474585270,0.0,0.0
5948,39.84988,2269474651523,0.0,0.0
5949,39.85664,2269474719067,0.0,0.0
5950,39.8634,2269474786704,0.0,0.0
5951,39.87016,2269474854262,0.0,0.0
5952,39.87683,2269474920978,0.0,0.0
5953,39.88356,2269474988184,0.0,0.0
5954,39.89027,2269475055349,0.0,0.0
5955,39.89716,2269475124256,0.0,0.0
5956,39.90387,2269475191313,0.0,0.0
5957,39.91118,2269475264380,0.0,0.0
5958,39.91696,2269475322306,0.0,0.0
5959,39.92381,2269475390843,0.0,0.0
5960,39.93031,2269475455843,0.0,0.0
5961,39.937,2269475522558,0.0,0.0
5962,39.94388,2269475591510,0.0,0.0
5963,39.95041,2269475656674,0.0,0.0
5964,39.95714,2269475724079,0.0,0.0
5965,39.96387,2269475791302,0.0,0.0
5966,39.97063,2269475858922,0.0,0.0
5967,39.97739,2269475926551,0.0,0.0
5968,39.9839,2269475991607,0.0,0.0
5969,39.99065,2269476059101,0.0,0.0
5970,39.99734,2269476126059,0.0,0.0
5971,40.00417,2269476194244,0.0,0.0
5972,40.01176,2269476270362,0.0,0.0
5973,40.01729,2269476325525,0.0,0.0
5974,40.02411,2269476393799,0.0,0.0
5975,40.03093,2269476461969,0.0,0.0
5976,40.0376,2269476528641,0.0,0.0
5977,40.04427,2269476595330,0.0,0.0
5978,40.05078,2269476660410,0.0,0.0
5979,40.05769,2269476729589,0.0,0.0
5980,40.06439,2269476796546,0.0,0.0
5981,40.07138,2269476866390,0.0,0.0
5982,40.07787,2269476931250,0.0,0.0
5983,40.08452,2269476997874,0.0,0.0
5984,40.09114,2269477064078,0.0,0.0
5985,40.0977,2269477129659,0.0,0.0
5986,40.10469,2269477199531,0.0,0.0
5987,40.11108,2269477263564,0.0,0.0
5988,40.11833,2269477336040,0.0,0.0
5989,40.12454,2269477398035,0.0,0.0
5990,40.13133,2269477466004,0.0,0.0
5991,40.13806,2269477533263,0.0,0.0
5992,40.14484,2269477601048,0.0,0.0
5993,40.15135,2269477666139,0.0,0.0
5994,40.15799,2269477732538,0.0,0.0
5995,40.16489,2269477801511,0.0,0.0
5996,40.17191,2269477871743,0.0,0.0
5997,40.17822,2269477934940,0.0,0.0
5998,40.1851,2269478003737,0.0,0.0
5999,40.19154,2269478068020,0.0,0.0
6000,40.19843,2269478136852,0.0,0.0
6001,40.20503,2269478203040,0.0,0.0
6002,40.21162,2269478268830,0.0,0.0
6003,40.21848,2269478337483,0.0,0.0
6004,40.22591,2269478411748,0.0,0.0
6005,40.23174,2269478469966,0.0,0.0
6006,40.23845,2269478537173,0.0,0.0
6007,40.24521,2269478604819,0.0,0.0
6008,40.25197,2269478672412,0.0,0.0
6009,40.25851,2269478737746,0.0,0.0
6010,40.26538,2269478806494,0.0,0.0
6011,40.27211,2269478873683,0.0,0.0
6012,40.27853,2269478937928,0.0,0.0
6013,40.28545,2269479007181,0.0,0.0
6014,40.29314,2269479083998,0.0,0.0
6015,40.29962,2269479148902,0.0,0.0
6016,40.3058,2269479210730,0.0,0.0
6017,40.31323,2269479285047,0.0,0.0
6018,40.31926,2269479345210,0.0,0.0
6019,40.32626,2269479415227,0.0,0.0
6020,40.33293,2269479481913,0.0,0.0
6021,40.33922,2269479544891,0.0,0.0
6022,40.34581,2269479610760,0.0,0.0
6023,40.35335,2269479686150,0.0,0.0
6024,40.35986,2269479751251,0.0,0.0
6025,40.36588,2269479811453,0.0,0.0
6026,40.37236,2269479876219,0.0,0.0
6027,40.37923,2269479944922,0.0,0.0
6028,40.38661,2269480018821,0.0,0.0
6029,40.39297,2269480082365,0.0,0.0
6030,40.40044,2269480157024,0.0,0.0
6031,40.40614,2269480214018,0.0,0.0
6032,40.41385,2269480291140,0.0,0.0
6033,40.41991,2269480351746,0.0,0.0
6034,40.42587,2269480411360,0.0,0.0
6035,40.43292,2269480481928,0.0,0.0
6036,40.43987,2269480551296,0.0,0.0
6037,40.44662,2269480618947,0.0,0.0
6038,40.45268,2269480679424,0.0,0.0
6039,40.45956,2269480748257,0.0,0.0
6040,40.46658,2269480818467,0.0,0.0
6041,40.47295,2269480882173,0.0,0.0
6042,40.47968,2269480949381,0.0,0.0
6043,40.48654,2269481018087,0.0,0.0
6044,40.49405,2269481093148,0.0,0.0
6045,40.50079,2269481160549,0.0,0.0
6046,40.50725,2269481225161,0.0,0.0
6047,40.51407,2269481293343,0.0,0.0
6048,40.52116,2269481364271,0.0,0.0
6049,40.52716,2269481424331,0.0,0.0
6050,40.53476,2269481500206,0.0,0.0
6051,40.54073,2269481559983,0.0,0.0
6052,40.54794,2269481632111,0.0,0.0
6053,40.55437,2269481696323,0.0,0.0
6054,40.56004,2269481753059,0.0,0.0
6055,40.56757,2269481828324,0.0,0.0
6056,40.57336,2269481886359,0.0,0.0
6057,40.58012,2269481953905,0.0,0.0
6058,40.58681,2269482020694,0.0,0.0
6059,40.59354,2269482088055,0.0,0.0
6060,40.60153,2269482167969,0.0,0.0
6061,40.60687,2269482221352,0.0,0.0
6062,40.61526,2269482305252,0.0,0.0
6063,40.62039,2269482356642,0.0,0.0
6064,40.62755,2269482428207,0.0,0.0
6065,40.63438,2269482496555,0.0,0.0
6066,40.6413,2269482565697,0.0,0.0
6067,40.64769,2269482629511,0.0,0.0
6068,40.65443,2269482696987,0.0,0.0
6069,40.66096,2269482762267,0.0,0.0
6070,40.66783,2269482830965,0.0,0.0
6071,40.67412,2269482893848,0.0,0.0
6072,40.68149,2269482967489,0.0,0.0
6073,40.68759,2269483028523,0.0,0.0
6074,40.69388,2269483091427,0.0,0.0
6075,40.70082,2269483160854,0.0,0.0
6076,40.70731,2269483225774,0.0,0.0
6077,40.71497,2269483302327,0.0,0.0
6078,40.72244,2269483377070,0.0,0.0
6079,40.72852,2269483437853,0.0,0.0
6080,40.7357,2269483509669,0.0,0.0
6081,40.74266,2269483579328,0.0,0.0
6082,40.74782,2269483630856,0.0,0.0
6083,40.75545,2269483707062,0.0,0.0
6084,40.76242,2269483776928,-1.00069,3.47409
6085,40.76866,2269483839265,-1.00069,3.47409
6086,40.7742,2269483894729,-1.00069,3.47409
6087,40.78104,2269483963028,-1.25437,2.52014
6088,40.78825,2269484035159,-1.31639,2.65647
6089,40.79453,2269484097847,-1.33706,2.70191
6090,40.80121,2269484164806,-1.32472,2.81752
6091,40.80777,2269484230411,-1.25432,2.49279
6092,40.81581,2269484310799,-1.23085,2.38454
6093,40.82164,2269484369087,-1.15545,2.135
6094,40.82877,2269484440303,-1.16591,2.18234
6095,40.83559,2269484508537,-1.1694,2.19812
6096,40.84204,2269484573021,-0.89869,2.32758
6097,40.84814,2269484634088,-0.62236,2.3501
6098,40.8549,2269484701642,-0.53025,2.35761
6099,40.8624,2269484776550,-0.34806,2.35519
6100,40.8698,2269484850684,-0.3535,2.38003
6101,40.87537,2269484906375,-0.35428,2.21741
6102,40.88243,2269484976991,-0.28756,1.91885
6103,40.88832,2269485035860,-0.16811,1.36036
6104,40.8961,2269485113690,-0.06359,1.0191
6105,40.90178,2269485170433,0.09433,0.42308
6106,40.90839,2269485236458,0.12714,0.30234
6107,40.91508,2269485303517,0.13992,0.25901
6108,40.923,2269485382631,0.19361,0.17669
6109,40.92908,2269485443399,0.21736,0.20097
6110,40.93712,2269485523899,0.22528,0.20906
6111,40.94254,2269485577955,0.23005,0.21038
6112,40.95041,2269485656690,0.23144,0.22019
6113,40.95708,2269485723460,0.23237,0.22673
6114,40.96347,2269485787300,0.2364,0.22557
6115,40.96965,2269485849229,0.23803,0.2236
6116,40.97598,2269485912539,0.23929,0.22207
6117,40.98367,2269485989410,0.23905,0.22105
6118,40.98978,2269486050490,0.23952,0.21566
6119,40.99626,2269486115271,0.23885,0.22219
6120,41.00214,2269486174036,0.2292,0.22112
6121,41.00877,2269486240412,0.20548,0.24422
6122,41.01552,2269486307886,0.14665,0.3157
6123,41.02371,2269486389854,-0.32487,1.05904
6124,41.02953,2269486447963,-0.5047,1.40842
6125,41.03677,2269486520448,-0.89496,2.11063
6126,41.04282,2269486580856,-1.04554,2.27373
6127,41.05061,2269486658779,-1.12088,2.3977
6128,41.05685,2269486721126,-1.24642,2.57605
6129,41.06366,2269486789230,-1.15601,2.45368
6130,41.07047,2269486857375,-1.18191,2.25864
6131,41.07588,2269486911405,-1.17767,2.02282
6132,41.08418,2269486994501,-1.06396,2.3552
6133,41.09018,2269487054479,-1.06396,2.3552
6134,41.09721,2269487124776,-0.95025,2.68758
6135,41.10449,2269487197516,-0.95025,2.68758
6136,41.10925,2269487245245,-0.95025,2.68758
6137,41.11613,2269487313947,0.0,0.0
6138,41.12265,2269487379163,0.0,0.0
6139,41.12941,2269487446795,0.0,0.0
6140,41.13701,2269487522770,0.0,0.0
6141,41.14391,2269487591711,0.0,0.0
6142,41.15152,2269487667787,0.27244,-0.03652
6143,41.15646,2269487717251,0.54921,-0.07977
6144,41.16444,2269487797153,0.54415,-0.10081
6145,41.17046,2269487857201,0.544,-0.1135
6146,41.17728,2269487925447,0.50644,-0.08032
6147,41.18396,2269487992216,0.39883,0.04078
6148,41.19046,2269488057252,0.1372,0.48002
6149,41.19743,2269488127001,-0.04934,0.80733
6150,41.2045,2269488197606,-0.46183,1.40732
6151,41.20993,2269488251986,-0.57452,1.74132
6152,41.2168,2269488320575,-0.61208,1.85265
6153,41.22348,2269488387443,-0.71735,1.98607
6154,41.22995,2269488452187,-0.73591,1.9201
6155,41.23666,2269488519225,-0.7421,1.89812
6156,41.24483,2269488600930,-0.78878,1.77606
6157,41.25018,2269488654439,-0.74655,1.91125
6158,41.25801,2269488732827,-0.73247,1.95632
6159,41.26457,2269488798437,-0.70432,2.04645
6160,41.27151,2269488867866,-0.70432,2.04645
6161,41.27859,2269488938553,-0.70432,2.04645
6162,41.28474,2269489000156,0.0,0.0
6163,41.29166,2269489069200,0.0,0.0
6164,41.29782,2269489130871,0.0,0.0
6165,41.30452,2269489197873,0.0,0.0
6166,41.31071,2269489259865,0.0,0.0
6167,41.31883,2269489340931,0.0,0.0
6168,41.32518,2269489404447,0.0,0.0
6169,41.33046,2269489457304,0.0,0.0
6170,41.33723,2269489525036,0.0,0.0
6171,41.3437,2269489589647,0.0,0.0
6172,41.35208,2269489673485,0.0,0.0
6173,41.35797,2269489732397,0.0,0.0
6174,41.36478,2269489800354,0.0,0.0
6175,41.37163,2269489868918,0.0,0.0
6176,41.37881,2269489940826,0.0,0.0
6177,41.38481,2269490000847,0.0,0.0
6178,41.39157,2269490068348,0.01284,0.37013
6179,41.39796,2269490132328,0.08438,0.37846
6180,41.40491,2269490201718,0.20914,0.44483
6181,41.4113,2269490265593,0.33366,0.23887
6182,41.41827,2269490335348,0.39998,0.13444
6183,41.42491,2269490401750,0.52152,-0.05744
6184,41.43262,2269490478763,0.5483,-0.08723
6185,41.43817,2269490534430,0.55722,-0.09715
6186,41.44453,2269490598031,0.55926,-0.09967
6187,41.45108,2269490663426,0.56112,-0.10526
6188,41.45778,2269490730517,0.56219,-0.10877
6189,41.46515,2269490804097,0.56218,-0.11134
6190,41.47183,2269490871056,0.56106,-0.11194
6191,41.48024,2269490955023,0.55993,-0.11208
6192,41.48595,2269491012065,0.55846,-0.11173
6193,41.49275,2269491080242,0.55891,-0.11309
6194,41.49886,2269491141247,0.55929,-0.11423
6195,41.50645,2269491217189,0.55973,-0.11466
6196,41.51299,2269491282515,0.55953,-0.11614
6197,41.51923,2269491344857,0.55935,-0.11743
6198,41.52609,2269491413604,0.5594,-0.11856
6199,41.53304,2269491482957,0.55903,-0.11953
6200,41.53958,2269491548486,0.5587,-0.1204
6201,41.54585,2269491611119,0.55915,-0.12338
6202,41.55156,2269491668201,0.5594,-0.12379
6203,41.55803,2269491733023,0.55963,-0.12416
6204,41.56488,2269491801511,0.56008,-0.12498
6205,41.57243,2269491876992,0.56006,-0.12592
6206,41.57899,2269491942576,0.56004,-0.12678
6207,41.5854,2269492006641,0.56009,-0.12745
6208,41.59302,2269492082859,0.56037,-0.12774
6209,41.59915,2269492144105,0.56064,-0.12801
6210,41.6059,2269492211602,0.56033,-0.12781
6211,41.61169,2269492269659,0.55987,-0.12717
6212,41.61887,2269492341337,0.55605,-0.12209
6213,41.62517,2269492404386,0.52893,-0.08974
6214,41.6333,2269492485627,0.30855,0.19563
6215,41.63957,2269492548400,0.16804,0.39278
6216,41.64618,2269492614446,-0.0896,0.77929
6217,41.65239,2269492676553,-0.18799,0.87716
6218,41.65939,2269492746625,-0.22079,0.90979
6219,41.66533,2269492805883,-0.263,0.93076
6220,41.67201,2269492872854,-0.26534,0.97274
6221,41.67859,2269492938544,-0.26612,0.98673
6222,41.68652,2269493017920,-0.24948,1.09938
6223,41.69331,2269493085768,-0.24745,1.12742
6224,41.70062,2269493158901,-0.23724,1.11936
6225,41.70667,2269493219338,-0.20683,1.08654
6226,41.71359,2269493288538,-0.18032,1.03861
6227,41.71968,2269493349405,-0.13374,0.96832
6228,41.72598,2269493412429,-0.11506,0.89202
6229,41.73329,2269493485593,-0.09888,0.80826
6230,41.74051,2269493557713,-0.07646,0.69907
6231,41.74635,2269493616264,-0.05125,0.6714
6232,41.75281,2269493680736,-0.04286,0.72118
6233,41.75964,2269493749158,-0.03867,0.74607
6234,41.76605,2269493813222,-0.03365,0.73095
6235,41.77303,2269493882847,-0.02543,0.71525
6236,41.77921,2269493944677,-0.01828,0.70201
6237,41.78595,2269494012105,0.01271,0.72015
6238,41.79364,2269494089121,0.03997,0.71778
6239,41.79962,2269494148906,0.06244,0.71244
6240,41.80717,2269494224391,0.06867,0.69696
6241,41.81273,2269494279890,0.07462,0.68356
6242,41.82004,2269494353037,0.07967,0.67222
6243,41.82709,2269494423586,0.08489,0.66193
6244,41.83315,2269494484174,0.12383,0.65644
6245,41.8394,2269494546709,0.14639,0.7151
6246,41.84605,2269494613125,0.17853,0.81813
6247,41.85284,2269494681059,0.21708,0.83495
6248,41.85938,2269494746458,0.22828,0.77092
6249,41.86612,2269494813824,0.26399,0.74311
6250,41.87383,2269494890911,0.28877,0.69512
6251,41.87967,2269494949289,0.29326,0.65631
6252,41.88643,2269495016876,0.24545,0.50976
6253,41.89297,2269495082403,0.24537,0.29774
6254,41.89983,2269495150877,0.2904,0.15653
6255,41.90796,2269495232293,0.3362,0.10264
6256,41.91388,2269495291490,0.38015,0.13178
6257,41.92107,2269495363333,0.37989,0.25563
6258,41.92833,2269495436000,0.37427,0.26117
6259,41.93327,2269495485353,0.36302,0.28489
6260,41.93994,2269495552083,0.35469,0.24391
6261,41.94719,2269495624546,0.36209,0.19387
6262,41.95436,2269495696329,0.37912,0.12585
6263,41.96091,2269495761786,0.39775,0.1618
6264,41.96779,2269495830514,0.37863,0.08645
6265,41.97426,2269495895273,0.37012,0.05923
6266,41.98015,2269495954142,0.36589,0.04156
6267,41.98692,2269496021920,0.36316,0.02863
6268,41.99368,2269496089486,0.36086,0.01226
6269,42.00043,2269496156918,0.35877,0.00044
6270,42.00694,2269496222052,0.35746,-0.00984
6271,42.01443,2269496296978,0.35851,-0.0165
6272,42.02196,2269496372218,0.35939,-0.02202
6273,42.02907,2269496443329,0.35873,-0.02983
6274,42.03517,2269496504340,0.35861,-0.03644
6275,42.04243,2269496576985,0.35206,-0.07615
6276,42.04973,2269496649975,0.35608,-0.10077
6277,42.05775,2269496730279,0.35909,-0.0988
6278,42.06593,2269496812035,0.36026,-0.09736
6279,42.07291,2269496881721,0.36271,-0.09685
6280,42.07941,2269496946764,0.35879,-0.1003
6281,42.08502,2269497002815,0.35625,-0.10304
6282,42.09015,2269497054215,0.35629,-0.10771
6283,42.09511,2269497103724,0.35628,-0.10793
6284,42.10127,2269497165354,0.35628,-0.10812
6285,42.10741,2269497226725,0.35627,-0.11386
6286,42.11433,2269497295931,0.35646,-0.11452
6287,42.12222,2269497374937,0.35652,-0.11496
6288,42.12874,2269497440049,0.35701,-0.11911
6289,42.13554,2269497508043,0.35754,-0.12251
6290,42.14302,2269497582794,0.358,-0.12549
6291,42.15063,2269497658980,0.35754,-0.12545
6292,42.15811,2269497733790,0.35863,-0.12407
6293,42.16444,2269497797080,0.35965,-0.12289
6294,42.17143,2269497866947,0.35869,-0.12298
6295,42.17682,2269497920889,0.35882,-0.12225
6296,42.18288,2269497981386,0.3588,-0.12142
6297,42.18967,2269498049312,0.358,-0.121
6298,42.19611,2269498113719,0.35696,-0.1209
6299,42.20103,2269498162971,0.35589,-0.1207
6300,42.20847,2269498237323,0.35553,-0.12068
6301,42.21516,2269498304303,0.35518,-0.12057
6302,42.22133,2269498365994,0.355,-0.12062
6303,42.22787,2269498431466,0.35484,-0.12117
6304,42.23471,2269498499732,0.35494,-0.12172
6305,42.24139,2269498566553,0.35508,-0.12228
6306,42.24837,2269498636336,0.35497,-0.12214
6307,42.25508,2269498703487,0.35485,-0.12216
6308,42.26158,2269498768423,0.35475,-0.12217
6309,42.26823,2269498835029,0.35434,-0.12172
6310,42.27538,2269498906428,0.3534,-0.12173
6311,42.28253,2269498977995,0.35252,-0.12174
6312,42.28877,2269499040457,0.35236,-0.12115
6313,42.29538,2269499106391,0.35209,-0.1207
6314,42.30264,2269499179145,0.35184,-0.12028
6315,42.3087,2269499239615,0.35174,-0.12049
6316,42.31508,2269499303461,0.35167,-0.12107
6317,42.32184,2269499371049,0.35157,-0.1216
6318,42.3287,2269499439692,0.35165,-0.12155
6319,42.33516,2269499504194,0.35176,-0.12126
6320,42.34206,2269499573210,0.35187,-0.12099
6321,42.34949,2269499647561,0.35194,-0.12133
6322,42.35518,2269499704499,0.35217,-0.12123
6323,42.36261,2269499778828,0.35245,-0.12214
6324,42.3692,2269499844740,0.35204,-0.12121
6325,42.3766,2269499918679,0.35163,-0.12078
6326,42.38396,2269499992224,0.35122,-0.12034
6327,42.38965,2269500049122,0.35096,-0.11963
6328,42.39543,2269500106956,0.35144,-0.11799
6329,42.40373,2269500189911,0.35529,-0.08926
6330,42.40872,2269500239807,0.36047,-0.08943
6331,42.41565,2269500309207,0.36086,-0.09487
6332,42.42221,2269500374758,0.36105,-0.09759
6333,42.42908,2269500443406,0.35833,-0.10146
6334,42.43692,2269500521911,0.35225,-0.10302
6335,42.44217,2269500574333,0.34806,-0.10428
6336,42.45088,2269500661486,0.34634,-0.10586
6337,42.45566,2269500709169,0.34543,-0.1067
6338,42.46332,2269500785889,0.34489,-0.10757
6339,42.46913,2269500844019,0.34498,-0.10907
6340,42.47577,2269500910322,0.34671,-0.10853
6341,42.48329,2269500985632,0.34829,-0.1082
